[rosmaster.main][INFO] 2023-04-12 03:19:36,639: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-12 03:19:36,639: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-12 03:19:39,813: +SERVICE [/set_attitude] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,816: +SERVICE [/set_rates] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,825: +PUB [/optical_flow/debug] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,835: +SERVICE [/land] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,836: +PUB [/mavros/px4flow/raw/send] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,837: +SERVICE [/simple_offboard/release] /simple_offboard http://clover-dev:39303/
[rosmaster.master][INFO] 2023-04-12 03:19:39,837: +SUB [/mavros/global_position/home] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,837: +PUB [/optical_flow/angular_velocity] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,845: +PUB [/mavros/global_position/gp_lp_offset] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,855: +PUB [/optical_flow/shift] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,855: +CACHEDPARAM [/rosout_disable_topics_generation] by /simple_offboard
[rosmaster.master][INFO] 2023-04-12 03:19:39,865: +SUB [/main_camera/image_raw] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,909: +PUB [/mavros/imu/data] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,909: +SUB [/main_camera/camera_info] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,910: +PUB [/mavros/imu/mag] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,911: +PUB [/mavros/imu/temperature_imu] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,911: +PUB [/mavros/imu/temperature_baro] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,912: +PUB [/mavros/imu/static_pressure] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,913: +PUB [/mavros/imu/diff_pressure] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,914: +SUB [/mavros/vision_pose/pose] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,915: +PUB [/mavros/imu/data_raw] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:39,917: +SERVICE [/optical_flow/set_parameters] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,926: +PUB [/optical_flow/parameter_descriptions] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,951: +PUB [/optical_flow/parameter_updates] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:39,972: +PARAM [/optical_flow/enabled] by /main_camera_nodelet_manager
[rosmaster.master][INFO] 2023-04-12 03:19:39,977: +PARAM [/optical_flow/enabled] by /main_camera_nodelet_manager
[rosmaster.master][INFO] 2023-04-12 03:19:39,980: +PUB [/mavros/local_position/pose] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,001: +PUB [/main_camera_nodelet_manager/bond] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:40,002: +PUB [/mavros/local_position/pose_cov] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,017: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:37811/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,031: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:41703/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,036: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:41703/ ['http://clover-dev:39731/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,036: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,041: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:37811/ ['http://clover-dev:39731/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,061: publisherUpdate[/mavros/local_position/pose] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,061: +PUB [/mavros/local_position/velocity_local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,062: +PUB [/mavros/local_position/velocity_body] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,062: +PUB [/mavros/local_position/velocity_body_cov] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,071: +PUB [/mavros/local_position/accel] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,071: +PUB [/mavros/local_position/odom] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,073: +PUB [/mavros/manual_control/control] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,074: +SUB [/main_camera_nodelet_manager/bond] /main_camera_nodelet_manager http://clover-dev:40795/
[rosmaster.master][INFO] 2023-04-12 03:19:40,107: +SUB [/mavros/manual_control/send] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,108: +SERVICE [/mavros/param/pull] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,109: +SERVICE [/mavros/param/push] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,109: +SERVICE [/mavros/param/set] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,109: +SERVICE [/mavros/param/get] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,110: +PUB [/mavros/param/param_value] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,126: +PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,126: +PUB [/mavros/px4flow/ground_distance] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,127: +PUB [/mavros/px4flow/temperature] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,135: +SUB [/mavros/px4flow/raw/send] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,138: +PUB [/mavros/rc/in] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,138: +PUB [/mavros/rc/out] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,147: publisherUpdate[/mavros/local_position/velocity_body] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,148: publisherUpdate[/mavros/local_position/velocity_body] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,148: publisherUpdate[/mavros/manual_control/control] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,150: publisherUpdate[/mavros/manual_control/control] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,172: +SUB [/mavros/rc/override] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,193: +SUB [/mavros/setpoint_attitude/thrust] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,204: +SUB [/mavros/setpoint_attitude/attitude] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,222: +SUB [/mavros/setpoint_position/local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,227: +SUB [/mavros/setpoint_position/global] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,235: +PUB [/main_camera_nodelet_manager/bond] /optical_flow http://clover-dev:44499/
[rosmaster.master][INFO] 2023-04-12 03:19:40,260: publisherUpdate[/main_camera_nodelet_manager/bond] -> http://clover-dev:40795/ ['http://clover-dev:40795/', 'http://clover-dev:44499/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,267: publisherUpdate[/main_camera_nodelet_manager/bond] -> http://clover-dev:40795/ ['http://clover-dev:40795/', 'http://clover-dev:44499/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,274: +SUB [/main_camera_nodelet_manager/bond] /optical_flow http://clover-dev:44499/
[rosmaster.master][INFO] 2023-04-12 03:19:40,288: +SUB [/mavros/setpoint_position/global_to_local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,299: +SUB [/mavros/global_position/global] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,304: +SUB [/mavros/local_position/pose] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,304: +SERVICE [/mavros/setpoint_position/mav_frame] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,323: +SUB [/mavros/setpoint_raw/local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,332: +SUB [/mavros/setpoint_raw/global] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,346: +SUB [/mavros/setpoint_raw/attitude] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,347: +PUB [/mavros/setpoint_raw/target_local] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,347: +PUB [/mavros/setpoint_raw/target_global] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,358: +PUB [/mavros/setpoint_raw/target_attitude] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,375: +SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,397: +SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,398: +SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,419: +PUB [/mavros/state] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,419: +PUB [/mavros/extended_state] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,419: +PUB [/mavros/battery] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,420: +PUB [/mavros/estimator_status] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,420: +PUB [/mavros/statustext/recv] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,432: +SUB [/mavros/statustext/send] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,432: +SERVICE [/mavros/set_stream_rate] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,433: +SERVICE [/mavros/set_mode] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,433: +SERVICE [/mavros/vehicle_info_get] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,433: +SERVICE [/mavros/set_message_interval] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,473: +PUB [/mavros/time_reference] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,473: +PUB [/mavros/timesync_status] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,480: publisherUpdate[/mavros/state] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,481: publisherUpdate[/mavros/state] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,481: publisherUpdate[/mavros/battery] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,482: publisherUpdate[/mavros/battery] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,482: publisherUpdate[/mavros/statustext/recv] -> http://clover-dev:39303/ ['http://clover-dev:39731/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,482: publisherUpdate[/mavros/statustext/recv] -> http://clover-dev:39303/ ['http://clover-dev:39731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,483: +PUB [/rosout] /spawn_clover_dev_59352_7714706151760075533 http://clover-dev:39223/
[rosmaster.master][INFO] 2023-04-12 03:19:40,497: +SUB [/mavros/vision_pose/pose] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,507: +SUB [/clock] /spawn_clover_dev_59352_7714706151760075533 http://clover-dev:39223/
[rosmaster.master][INFO] 2023-04-12 03:19:40,509: +SERVICE [/spawn_clover_dev_59352_7714706151760075533/get_loggers] /spawn_clover_dev_59352_7714706151760075533 http://clover-dev:39223/
[rosmaster.master][INFO] 2023-04-12 03:19:40,510: +SERVICE [/spawn_clover_dev_59352_7714706151760075533/set_logger_level] /spawn_clover_dev_59352_7714706151760075533 http://clover-dev:39223/
[rosmaster.master][INFO] 2023-04-12 03:19:40,511: +SUB [/mavros/vision_pose/pose_cov] /mavros http://clover-dev:39731/
[rosmaster.master][INFO] 2023-04-12 03:19:40,515: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_clover_dev_59352_7714706151760075533
[rosmaster.master][INFO] 2023-04-12 03:19:40,540: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_clover_dev_59352_7714706151760075533
[rosmaster.master][INFO] 2023-04-12 03:19:40,581: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,582: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,933: +PUB [/rosout] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,939: +SUB [/clock] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,942: +SERVICE [/rosapi/get_loggers] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,943: +SERVICE [/rosapi/set_logger_level] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,960: +SERVICE [/rosapi/topics] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,961: +SERVICE [/rosapi/topics_for_type] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,963: +SERVICE [/rosapi/services] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,965: +SERVICE [/rosapi/services_for_type] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,966: +SERVICE [/rosapi/nodes] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,970: +SERVICE [/rosapi/node_details] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,971: +SERVICE [/rosapi/action_servers] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,972: +SERVICE [/rosapi/topic_type] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,972: +SERVICE [/rosapi/service_type] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,973: +SERVICE [/rosapi/publishers] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,974: +SERVICE [/rosapi/subscribers] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,975: +SERVICE [/rosapi/service_providers] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,975: +SERVICE [/rosapi/service_node] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,980: +SERVICE [/rosapi/service_host] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,985: +SERVICE [/rosapi/message_details] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,991: +SERVICE [/rosapi/service_request_details] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,992: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/']
[rosmaster.master][INFO] 2023-04-12 03:19:40,993: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:40,994: +SERVICE [/rosapi/service_response_details] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:40,999: +SERVICE [/rosapi/set_param] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,001: +SERVICE [/rosapi/get_param] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,006: +SERVICE [/rosapi/has_param] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,007: +SERVICE [/rosapi/search_param] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,013: +SERVICE [/rosapi/delete_param] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,013: +SERVICE [/rosapi/get_param_names] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,014: +SERVICE [/rosapi/get_time] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,015: +SERVICE [/rosapi/topics_and_raw_types] /rosapi http://clover-dev:40201/
[rosmaster.master][INFO] 2023-04-12 03:19:41,017: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosapi
[rosmaster.master][INFO] 2023-04-12 03:19:41,190: +PUB [/rosout] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,193: +SERVICE [/gazebo/get_loggers] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,197: +SERVICE [/gazebo/set_logger_level] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,200: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/', 'http://clover-dev:40397/']
[rosmaster.master][INFO] 2023-04-12 03:19:41,203: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/', 'http://clover-dev:40397/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:41,213: +SUB [/clock] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,216: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2023-04-12 03:19:41,599: +PUB [/rosout] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,603: +SUB [/clock] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,604: +SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,605: +SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,616: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/', 'http://clover-dev:40397/', 'http://clover-dev:46167/']
[rosmaster.master][INFO] 2023-04-12 03:19:41,617: publisherUpdate[/rosout] -> http://clover-dev:44107/ ['http://clover-dev:39731/', 'http://clover-dev:33995/', 'http://clover-dev:37811/', 'http://clover-dev:41703/', 'http://clover-dev:44499/', 'http://clover-dev:39303/', 'http://clover-dev:36597/', 'http://clover-dev:40945/', 'http://clover-dev:43199/', 'http://clover-dev:40795/', 'http://clover-dev:37657/', 'http://clover-dev:35769/', 'http://clover-dev:46671/', 'http://clover-dev:39223/', 'http://clover-dev:40201/', 'http://clover-dev:40397/', 'http://clover-dev:46167/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:19:41,627: +PUB [/client_count] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,627: +PUB [/connected_clients] /rosbridge_websocket http://clover-dev:46167/
[rosmaster.master][INFO] 2023-04-12 03:19:41,632: +PARAM [/rosbridge_websocket/actual_port] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-04-12 03:19:41,644: +CACHEDPARAM [/rosout_disable_topics_generation] by /rosbridge_websocket
[rosmaster.master][INFO] 2023-04-12 03:19:41,972: +PUB [/clock] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,975: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,976: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,976: +SERVICE [/gazebo/delete_model] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,976: +SERVICE [/gazebo/delete_light] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,977: +SERVICE [/gazebo/get_model_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,978: +SERVICE [/gazebo/get_model_state] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,978: +SERVICE [/gazebo/get_world_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,979: +SERVICE [/gazebo/get_joint_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,979: +SERVICE [/gazebo/get_link_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,980: +SERVICE [/gazebo/get_link_state] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,980: +SERVICE [/gazebo/get_light_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,980: +SERVICE [/gazebo/set_light_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,981: +SERVICE [/gazebo/get_physics_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,981: +PUB [/gazebo/link_states] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,982: +PUB [/gazebo/model_states] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,982: +PUB [/gazebo/performance_metrics] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,983: +SERVICE [/gazebo/set_link_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,984: +SERVICE [/gazebo/set_physics_properties] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,984: +SERVICE [/gazebo/set_model_state] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,985: +SERVICE [/gazebo/set_model_configuration] /gazebo http://clover-dev:40397/
[rosmaster.master][INFO] 2023-04-12 03:19:41,985: +SERVICE [/gazebo/set_joint_properties] /gazebo http://clover-dev:40397/
