[rosmaster.main][INFO] 2023-04-12 03:19:47,278: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-12 03:19:47,278: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-12 03:20:00,083: -SERVICE [/rosapi/services] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,083: -SERVICE [/rosapi/services_for_type] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,083: -SERVICE [/rosapi/nodes] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,083: -SERVICE [/rosapi/node_details] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/action_servers] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/topic_type] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/service_type] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/publishers] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/subscribers] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/service_providers] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/service_node] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/service_host] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/message_details] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,084: -SERVICE [/rosapi/service_request_details] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/service_response_details] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/set_param] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/get_param] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/has_param] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/search_param] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/delete_param] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/get_param_names] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/get_time] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,085: -SERVICE [/rosapi/topics_and_raw_types] /rosapi rosrpc://clover-dev:33775
[rosmaster.master][INFO] 2023-04-12 03:20:00,092: -PUB [/rosout] /rosbridge_websocket http://clover-dev:44027/
[rosmaster.master][INFO] 2023-04-12 03:20:00,092: -PUB [/client_count] /rosbridge_websocket http://clover-dev:44027/
[rosmaster.master][INFO] 2023-04-12 03:20:00,092: -PUB [/connected_clients] /rosbridge_websocket http://clover-dev:44027/
[rosmaster.master][INFO] 2023-04-12 03:20:00,092: -SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket rosrpc://clover-dev:38041
[rosmaster.master][INFO] 2023-04-12 03:20:00,092: -SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket rosrpc://clover-dev:38041
[rosmaster.master][INFO] 2023-04-12 03:20:00,115: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/', 'http://clover-dev:41847/', 'http://clover-dev:44027/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,116: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/', 'http://clover-dev:41847/', 'http://clover-dev:44027/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,116: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/', 'http://clover-dev:41847/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,127: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/', 'http://clover-dev:41847/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,283: -PUB [/rosout] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,284: -PUB [/tf2_web_republisher/result] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,285: -PUB [/tf2_web_republisher/feedback] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,285: -PUB [/tf2_web_republisher/status] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,286: -SUB [/tf] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,294: -SUB [/tf_static] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,306: -PUB [/rosout] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,306: -PUB [/track_markers] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,307: -PUB [/vehicle_marker] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,307: -PUB [/wp_markers] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,308: -PUB [/landing_target] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,308: -SUB [/mavros/local_position/pose] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,311: -SUB [/mavros/setpoint_position/local] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,311: -PUB [/rosout] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,314: -PUB [/diagnostics] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,315: -PUB [/rosout] /vpe_publisher http://clover-dev:38707/
[rosmaster.master][INFO] 2023-04-12 03:20:00,324: -PUB [/mavros/vision_pose/pose] /vpe_publisher http://clover-dev:38707/
[rosmaster.master][INFO] 2023-04-12 03:20:00,325: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,325: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:41253/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,325: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,326: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:34455/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,326: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,326: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:38707/', 'http://clover-dev:45263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,326: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,339: publisherUpdate[/mavros/vision_pose/pose] -> http://clover-dev:34455/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,345: -PUB [/rosout] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,346: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/', 'http://clover-dev:45263/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,346: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,357: -PUB [/tf] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,357: publisherUpdate[/mavros/vision_pose/pose] -> http://clover-dev:34455/ []: sec=0.02, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,358: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,358: publisherUpdate[/tf] -> http://clover-dev:38707/ ['http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,358: -SUB [/lt_marker] /visualization http://clover-dev:41253/
[rosmaster.master][INFO] 2023-04-12 03:20:00,366: publisherUpdate[/rosout] -> http://clover-dev:35277/ ['http://clover-dev:37483/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,366: publisherUpdate[/tf] -> http://clover-dev:34455/ ['http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,367: -SUB [/tf2_web_republisher/goal] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,367: -PUB [/tf] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,371: -PUB [/tf_static] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,377: -PUB [/rosout] /rangefinder_frame http://clover-dev:37483/
[rosmaster.master][INFO] 2023-04-12 03:20:00,384: -SERVICE [/visualization/get_loggers] /visualization rosrpc://clover-dev:59551
[rosmaster.master][INFO] 2023-04-12 03:20:00,385: -PUB [/mavros/setpoint_position/local] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,394: -SUB [/tf] /vpe_publisher http://clover-dev:38707/
[rosmaster.master][INFO] 2023-04-12 03:20:00,395: publisherUpdate[/tf] -> http://clover-dev:38707/ ['http://clover-dev:45263/']: sec=0.04, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,395: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,395: publisherUpdate[/tf] -> http://clover-dev:45263/ ['http://clover-dev:45263/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,409: -PUB [/mavros/setpoint_raw/local] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,409: -SUB [/tf2_web_republisher/cancel] /tf2_web_republisher http://clover-dev:41847/
[rosmaster.master][INFO] 2023-04-12 03:20:00,472: -PUB [/tf_static] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,472: publisherUpdate[/tf] -> http://clover-dev:38707/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,473: -PUB [/tf_static] /rangefinder_frame http://clover-dev:37483/
[rosmaster.master][INFO] 2023-04-12 03:20:00,480: -SERVICE [/visualization/set_logger_level] /visualization rosrpc://clover-dev:59551
[rosmaster.master][INFO] 2023-04-12 03:20:00,480: publisherUpdate[/tf] -> http://clover-dev:34455/ ['http://clover-dev:45263/']: sec=0.11, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,480: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,480: publisherUpdate[/tf] -> http://clover-dev:34455/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,491: -PUB [/mavlink/from] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,492: publisherUpdate[/tf] -> http://clover-dev:45263/ ['http://clover-dev:45263/']: sec=0.10, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,492: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,493: publisherUpdate[/tf] -> http://clover-dev:45263/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,515: -PUB [/mavros/setpoint_attitude/attitude] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,516: -PUB [/mavros/altitude] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,546: -SUB [/tf_static] /vpe_publisher http://clover-dev:38707/
[rosmaster.master][INFO] 2023-04-12 03:20:00,546: publisherUpdate[/tf] -> http://clover-dev:38707/ []: sec=0.07, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,547: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,547: publisherUpdate[/tf_static] -> http://clover-dev:38707/ ['http://clover-dev:37483/', 'http://clover-dev:34455/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,547: -PUB [/mavros/setpoint_raw/attitude] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,548: publisherUpdate[/tf] -> http://clover-dev:45263/ []: sec=0.05, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,548: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,548: publisherUpdate[/tf_static] -> http://clover-dev:45263/ ['http://clover-dev:37483/', 'http://clover-dev:34455/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,555: -SERVICE [/rangefinder_frame/get_loggers] /rangefinder_frame rosrpc://clover-dev:59277
[rosmaster.master][INFO] 2023-04-12 03:20:00,565: -SERVICE [/tf2_web_republisher/get_loggers] /tf2_web_republisher rosrpc://clover-dev:50785
[rosmaster.master][INFO] 2023-04-12 03:20:00,566: -PUB [/mavros/distance_sensor/rangefinder] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,569: publisherUpdate[/tf] -> http://clover-dev:34455/ []: sec=0.09, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,569: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,569: publisherUpdate[/tf_static] -> http://clover-dev:34455/ ['http://clover-dev:37483/', 'http://clover-dev:34455/']
[rosmaster.master][INFO] 2023-04-12 03:20:00,569: -PUB [/mavros/global_position/raw/fix] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,575: -SERVICE [/rangefinder_frame/set_logger_level] /rangefinder_frame rosrpc://clover-dev:59277
[rosmaster.master][INFO] 2023-04-12 03:20:00,585: -PUB [/mavros/global_position/raw/gps_vel] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,587: publisherUpdate[/tf_static] -> http://clover-dev:34455/ ['http://clover-dev:37483/', 'http://clover-dev:34455/']: sec=0.02, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,587: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,587: publisherUpdate[/rosout] -> http://clover-dev:35277/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,591: publisherUpdate[/rosout] -> http://clover-dev:35277/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-12 03:20:00,591: publisherUpdate[/mavros/setpoint_position/local] -> http://clover-dev:34455/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,592: -PUB [/mavros/global_position/raw/satellites] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,599: publisherUpdate[/mavros/setpoint_position/local] -> http://clover-dev:34455/ []: sec=0.01, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,599: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2023-04-12 03:20:00,599: publisherUpdate[/mavros/setpoint_raw/local] -> http://clover-dev:34455/ []
[rosmaster.master][INFO] 2023-04-12 03:20:00,600: -PUB [/mavros/global_position/global] /mavros http://clover-dev:34455/
[rosmaster.master][INFO] 2023-04-12 03:20:00,617: -PUB [/mavros/setpoint_attitude/cmd_vel] /simple_offboard http://clover-dev:45263/
[rosmaster.master][INFO] 2023-04-12 03:20:00,618: -CACHEDPARAM [/rosout_disable_topics_generation] by /rangefinder_frame
[rosmaster.master][INFO] 2023-04-12 03:20:00,632: -SUB [/vpe_publisher/pose] /vpe_publisher http://clover-dev:38707/
[rosmaster.master][INFO] 2023-04-12 03:20:00,632: publisherUpdate[/tf_static] -> http://clover-dev:38707/ ['http://clover-dev:37483/', 'http://clover-dev:34455/']: sec=0.09, exception=<Fault -1: 'publisherUpdate: unknown method name'>
[rosmaster.threadpool][ERROR] 2023-04-12 03:20:00,633: Traceback (most recent call last):
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/noetic/lib/python3/dist-packages/rosmaster/master_api.py", line 210, in publisher_update_task
    ret = xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1109, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1450, in __request
    response = self.__transport.request(
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1153, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1169, in single_request
    return self.parse_response(resp)
  File "/usr/lib/python3.8/xmlrpc/client.py", line 1341, in parse_response
    return u.close()
  File "/usr/lib/python3.8/xmlrpc/client.py", line 655, in close
    raise Fault(**self._stack[0])
xmlrpc.client.Fault: <Fault -1: 'publisherUpdate: unknown method name'>

